num,user_id,register_dt,LTV,is_churn,channel,cost_of_utilization
973,13318,2020-02-27,589.1417431563275,1,Email рассылка,205.42912842183625
2405,14750,2020-05-23,570.3336302388772,1,ТВ,2148.3318488056143
403,12748,2020-01-24,606.2999401538864,0,Поиск,39.37000598461137
2280,14625,2020-05-16,588.1504465305603,0,Контекстная реклама,700.1442408980474
3014,15359,2020-06-28,588.114251331664,1,Контекстная реклама,700.2057727361711
3409,15754,2020-07-22,579.0640529209136,1,Контекстная реклама,715.5911100344468
111,12456,2020-01-07,609.1160820948166,0,Email рассылка,195.44195895259168
3804,16149,2020-08-15,540.5897907360059,0,Email рассылка,229.7051046319971
1667,14012,2020-04-09,585.5151746656502,1,ТВ,2072.4241266717486
503,12848,2020-01-30,620.2628731014211,0,Поиск,37.97371268985789
2580,14925,2020-06-02,586.3644934119193,1,Контекстная реклама,703.1803611997371
3156,15501,2020-07-07,549.1734452460869,1,Контекстная реклама,766.4051430816522
3125,15470,2020-07-05,593.1599233550155,0,Контекстная реклама,691.6281302964736
3766,16111,2020-08-13,542.0570089526088,0,Email рассылка,228.97149552369555
1871,14216,2020-04-21,564.3093278749286,1,Email рассылка,217.84533606253567
1966,14311,2020-04-26,594.7160314563728,1,ТВ,2026.419842718136
3313,15658,2020-07-17,579.1978833647479,1,Поиск,42.08021166352522
545,12890,2020-02-01,579.7685913642799,1,Контекстная реклама,714.3933946807242
2781,15126,2020-06-14,557.3793846775827,1,Контекстная реклама,752.4550460481095
2420,14765,2020-05-24,565.949060795649,1,Контекстная реклама,737.8865966473968
2705,15050,2020-06-10,595.780599515281,0,Email рассылка,202.1097002423595
554,12899,2020-02-02,626.026282124132,0,Email рассылка,186.986858937934
2842,15187,2020-06-18,568.1229082461366,1,ТВ,2159.3854587693168
3242,15587,2020-07-12,551.4718761697063,1,Поиск,44.85281238302936
1925,14270,2020-04-24,575.2607400027593,1,Контекстная реклама,722.0567419953092
2311,14656,2020-05-17,581.8092878086891,0,Контекстная реклама,710.9242107252286
3065,15410,2020-07-01,584.7857005830064,0,Контекстная реклама,705.8643090088892
3139,15484,2020-07-06,594.7681763603568,1,Email рассылка,202.6159118198216
811,13156,2020-02-18,596.4148870978393,0,Email рассылка,201.79255645108034
3060,15405,2020-07-01,592.1025364070849,0,ТВ,2039.4873179645754
1738,14083,2020-04-13,609.5696900022745,1,Поиск,39.04303099977255
3282,15627,2020-07-15,584.4742845990008,0,Контекстная реклама,706.3937161816987
2044,14389,2020-05-01,600.9193119944182,1,Контекстная реклама,678.4371696094889
42,12387,2020-01-03,602.0735096261694,0,Контекстная реклама,676.4750336355119
1720,14065,2020-04-12,600.2450252345499,0,Email рассылка,199.87748738272506
1949,14294,2020-04-25,585.5990883467304,1,Email рассылка,207.20045582663482
1762,14107,2020-04-15,585.7761793476874,0,ТВ,2071.119103261563
2211,14556,2020-05-11,606.7045156043646,1,Поиск,39.329548439563546
70,12415,2020-01-05,590.8901294782529,0,Контекстная реклама,695.48677988697
2711,15056,2020-06-10,558.181290854061,0,Контекстная реклама,751.0918055480963
1828,14173,2020-04-18,584.3236105654059,1,Контекстная реклама,706.6498620388098
3517,15862,2020-07-29,588.4826757067412,1,Email рассылка,205.75866214662938
833,13178,2020-02-19,587.563905037689,1,Email рассылка,206.2180474811555
1586,13931,2020-04-04,592.7547380792794,0,ТВ,2036.2263096036029
44,12389,2020-01-03,620.0530878016666,0,Поиск,37.99469121983334
2336,14681,2020-05-19,589.8287787829494,0,Контекстная реклама,697.2910760689861
863,13208,2020-02-21,620.5511592145392,1,Контекстная реклама,645.0630293352833
2510,14855,2020-05-29,564.436911376368,1,Контекстная реклама,740.4572506601744
1019,13364,2020-03-01,572.4568085252486,1,Email рассылка,213.77159573737572
2227,14572,2020-05-12,599.2649683235168,0,Email рассылка,200.36751583824164
644,12989,2020-02-08,619.6897930931659,0,ТВ,1901.5510345341706
3434,15779,2020-07-24,580.484994847568,0,Поиск,41.95150051524319
1155,13500,2020-03-08,587.8539035065264,1,Контекстная реклама,700.648364038905
2018,14363,2020-04-29,601.3433682999823,0,Контекстная реклама,677.7162738900299
646,12991,2020-02-08,609.9784425140706,1,Контекстная реклама,663.03664772608
3668,16013,2020-08-06,573.8913816349532,0,Email рассылка,213.05430918252344
1580,13925,2020-04-04,600.5506907398358,1,Email рассылка,199.72465463008209
2625,14970,2020-06-05,569.1129262966264,1,ТВ,2154.435368516868
1081,13426,2020-03-04,606.9971614054873,0,Поиск,39.30028385945126
3290,15635,2020-07-15,593.2775029252025,1,Контекстная реклама,691.4282450271556
926,13271,2020-02-24,614.5264775425144,1,Контекстная реклама,655.3049881777256
656,13001,2020-02-09,576.8413992662037,1,Контекстная реклама,719.3696212474538
337,12682,2020-01-20,596.8897773836468,0,Email рассылка,201.5551113081766
2188,14533,2020-05-10,567.6632845161537,0,Email рассылка,216.1683577419232
2897,15242,2020-06-21,550.7675987072954,0,ТВ,2246.162006463523
3190,15535,2020-07-09,583.1609249298515,0,Поиск,41.68390750701485
3035,15380,2020-06-29,576.3721380488582,1,Контекстная реклама,720.1673653169411
129,12474,2020-01-08,604.6321344459432,0,Контекстная реклама,672.1253714418967
3450,15795,2020-07-25,585.1823508364719,1,Контекстная реклама,705.1900035779977
148,12493,2020-01-09,625.642261190417,0,Email рассылка,187.1788694047915
2451,14796,2020-05-26,575.4651955947838,1,Email рассылка,212.26740220260805
2675,15020,2020-06-08,579.2135516967958,0,ТВ,2103.9322415160213
140,12485,2020-01-09,630.8000456996704,0,Поиск,36.91999543003296
1037,13382,2020-03-02,620.9593312771051,0,Контекстная реклама,644.3691368289213
1473,13818,2020-03-28,602.6204364583856,1,Контекстная реклама,675.5452580207444
1845,14190,2020-04-19,571.1484413906976,1,Контекстная реклама,729.047649635814
49,12394,2020-01-04,627.0804374358798,0,Email рассылка,186.45978128206008
254,12599,2020-01-16,585.6826138481435,0,Email рассылка,207.1586930759282
1226,13571,2020-03-13,594.9152573602628,0,ТВ,2025.423713198686
103,12448,2020-01-07,622.189923783087,0,Поиск,37.7810076216913
107,12452,2020-01-07,605.0135158568386,0,Контекстная реклама,671.4770230433744
3737,16082,2020-08-11,588.6264109019583,0,Контекстная реклама,699.335101466671
3372,15717,2020-07-20,568.8061519717504,1,Контекстная реклама,733.0295416480243
454,12799,2020-01-27,603.7479057225476,0,Email рассылка,198.1260471387262
396,12741,2020-01-23,622.8475672793359,0,Email рассылка,188.57621636033207
358,12703,2020-01-21,629.0839267146982,0,ТВ,1854.5803664265086
2832,15177,2020-06-17,590.67036172811,0,Поиск,40.932963827189
1447,13792,2020-03-26,570.2500941068067,1,Контекстная реклама,730.5748400184285
2606,14951,2020-06-03,590.5420911864073,1,Контекстная реклама,696.0784449831074
2737,15082,2020-06-12,566.1031835598606,0,Контекстная реклама,737.624587948237
1352,13697,2020-03-21,605.0329521296197,1,Email рассылка,197.48352393519014
1327,13672,2020-03-19,616.6343968486823,0,Email рассылка,191.68280157565886
2397,14742,2020-05-22,563.0734125765864,0,ТВ,2184.632937117068
3669,16014,2020-08-06,549.1719057593991,1,Поиск,45.08280942406008
1047,13392,2020-03-02,615.3454087950564,0,Контекстная реклама,653.912805048404
3098,15443,2020-07-03,590.6513095029494,1,Контекстная реклама,695.892773844986
2862,15207,2020-06-19,590.6999876335605,1,Контекстная реклама,695.8100210229472
1620,13965,2020-04-06,596.7454700527121,1,Email рассылка,201.62726497364395
3337,15682,2020-07-18,580.0663148458204,0,Email рассылка,209.9668425770898
2002,14347,2020-04-28,579.126233608553,0,ТВ,2104.368831957235
3483,15828,2020-07-27,555.8962521736239,0,Поиск,44.41037478263761
1469,13814,2020-03-28,602.518981761697,1,Контекстная реклама,675.7177310051151
2329,14674,2020-05-19,566.7596234162725,0,Контекстная реклама,736.5086401923368
2120,14465,2020-05-06,583.1320729040108,1,Контекстная реклама,708.6754760631817
1901,14246,2020-04-23,601.7268602113436,0,Email рассылка,199.13656989432818
723,13068,2020-02-12,601.2067523781935,0,Email рассылка,199.39662381090324
3233,15578,2020-07-12,582.2029180480374,0,ТВ,2088.9854097598127
2642,14987,2020-06-06,598.1435914584285,1,Поиск,40.18564085415715
1541,13886,2020-04-01,574.0152378836473,0,Контекстная реклама,724.1740955977996
3153,15498,2020-07-07,565.3623907406211,1,Контекстная реклама,738.8839357409441
3087,15432,2020-07-03,569.6317610082478,0,Контекстная реклама,731.6260062859785
1110,13455,2020-03-06,572.9991814655268,1,Email рассылка,213.50040926723656
1661,14006,2020-04-09,571.1746716209944,0,Email рассылка,214.41266418950278
3184,15529,2020-07-09,575.8869422457118,1,ТВ,2120.565288771441
19,12364,2020-01-02,600.1879843711299,0,Поиск,39.98120156288701
1432,13777,2020-03-26,615.9903685345196,0,Контекстная реклама,652.8163734913168
1289,13634,2020-03-17,597.9704285340281,0,Контекстная реклама,683.4502714921522
3796,16141,2020-08-14,555.826964603619,0,Контекстная реклама,755.0941601738477
2484,14829,2020-05-28,582.5442681224902,1,Email рассылка,208.72786593875495
486,12831,2020-01-29,589.5836660404016,0,Email рассылка,205.20816697979922
679,13024,2020-02-10,620.8358831606588,1,ТВ,1895.8205841967058
2998,15343,2020-06-27,576.5633480838233,1,Поиск,42.34366519161768
2607,14952,2020-06-04,570.6230282774407,1,Контекстная реклама,729.9408519283509
1852,14197,2020-04-20,609.1996321992996,0,Контекстная реклама,664.3606252611908
2086,14431,2020-05-04,585.153953541256,0,Контекстная реклама,705.2382789798647
3637,15982,2020-08-05,559.9144875555014,1,Email рассылка,220.0427562222493
3549,15894,2020-07-31,545.6114108060465,0,Email рассылка,227.19429459697676
964,13309,2020-02-27,616.679423751613,0,ТВ,1916.6028812419354
149,12494,2020-01-09,625.7145701913953,0,Поиск,37.42854298086048
3759,16104,2020-08-12,555.056733961223,1,Контекстная реклама,756.4035522659209
1386,13731,2020-03-23,601.896504572953,0,Контекстная реклама,676.77594222598
2769,15114,2020-06-13,551.9796052321183,1,Контекстная реклама,761.634671105399
1637,13982,2020-04-07,587.8176170255449,0,Email рассылка,206.09119148722758
2829,15174,2020-06-17,557.7718440843108,1,Email рассылка,221.1140779578446
2339,14684,2020-05-19,560.7249801616788,0,ТВ,2196.375099191606
2167,14512,2020-05-09,566.3293179384141,0,Поиск,43.36706820615859
3327,15672,2020-07-18,591.9869853347132,1,Контекстная реклама,693.6221249309875
2682,15027,2020-06-08,561.2386946252616,1,Контекстная реклама,745.8942191370554
189,12534,2020-01-11,622.3992949736785,0,Контекстная реклама,641.9211985447465
1916,14261,2020-04-24,604.5200671234584,0,Email рассылка,197.73996643827084
356,12701,2020-01-21,583.3372867837134,0,Email рассылка,208.3313566081433
757,13102,2020-02-15,576.4000960893684,1,ТВ,2117.9995195531583
2230,14575,2020-05-13,590.2155413166137,0,Поиск,40.97844586833863
203,12548,2020-01-12,618.4838576724502,0,Контекстная реклама,648.5774419568346
3216,15561,2020-07-11,581.2198839501427,1,Контекстная реклама,711.9261972847572
2592,14937,2020-06-03,600.4103986159539,1,Контекстная реклама,679.3023223528783
1107,13452,2020-03-06,587.4580818490891,1,Email рассылка,206.27095907545544
3675,16020,2020-08-07,558.5037962764225,0,Email рассылка,220.74810186178877
1788,14133,2020-04-16,567.8046290662901,0,ТВ,2160.97685466855
65,12410,2020-01-04,583.1845900876668,0,Поиск,41.68154099123332
186,12531,2020-01-11,615.6691010371424,0,Контекстная реклама,653.362528236858
2292,14637,2020-05-16,604.4337880514636,1,Контекстная реклама,672.4625603125119
2656,15001,2020-06-07,557.5062140963335,0,Контекстная реклама,752.239436036233
3719,16064,2020-08-09,571.1437091999553,0,Email рассылка,214.42814540002232
1617,13962,2020-04-06,582.5689443293456,1,Email рассылка,208.71552783532715
1850,14195,2020-04-19,591.9690956162636,0,ТВ,2040.154521918682
2063,14408,2020-05-02,581.3363811011029,0,Поиск,41.8663618898897
1225,13570,2020-03-13,609.8925528299736,0,Контекстная реклама,663.1826601890448
414,12759,2020-01-25,582.0817857471139,0,Контекстная реклама,710.4609642299063
2035,14380,2020-04-30,590.0002709089152,1,Контекстная реклама,696.9995394548441
3022,15367,2020-06-28,559.9129009709341,1,Email рассылка,220.04354951453294
954,13299,2020-02-26,587.2897553603166,1,Email рассылка,206.35512231984174
755,13100,2020-02-14,593.2447367331284,1,ТВ,2033.776316334358
2275,14620,2020-05-15,587.7004790584026,0,Поиск,41.22995209415974
3078,15423,2020-07-02,575.5321444295757,1,Контекстная реклама,721.5953544697212
1083,13428,2020-03-04,609.9264223857364,1,Контекстная реклама,663.1250819442481
1406,13751,2020-03-24,596.2325373684178,0,Контекстная реклама,686.4046864736898
88,12433,2020-01-06,621.1413543675326,0,Email рассылка,189.42932281623374
39,12384,2020-01-03,630.8282115638707,0,Email рассылка,184.58589421806465
2199,14544,2020-05-11,560.9541701212195,1,ТВ,2195.229149393903
3781,16126,2020-08-13,562.5337038517129,1,Поиск,43.74662961482871
3392,15737,2020-07-21,560.5744369161991,0,Контекстная реклама,747.0234572424615
184,12529,2020-01-11,610.2737193298708,0,Контекстная реклама,662.5346771392196
1388,13733,2020-03-23,602.9756600693615,1,Контекстная реклама,674.9413778820852
1957,14302,2020-04-26,582.4666735723071,0,Email рассылка,208.76666321384647
3615,15960,2020-08-04,590.2319106004595,0,Email рассылка,204.88404469977021
357,12702,2020-01-21,615.8383977605181,0,ТВ,1920.8080111974093
57,12402,2020-01-04,608.9358157928606,0,Поиск,39.10641842071394
3377,15722,2020-07-21,552.3272436755873,0,Контекстная реклама,761.0436857515016
2839,15184,2020-06-18,569.024292603973,1,Контекстная реклама,732.6587025732458
1805,14150,2020-04-17,606.1460744165456,1,Контекстная реклама,669.5516734918724
2919,15264,2020-06-22,579.3088486655931,0,Email рассылка,210.34557566720343
2428,14773,2020-05-24,572.924884375158,0,Email рассылка,213.53755781242106
384,12729,2020-01-23,585.1862600932452,0,ТВ,2074.0686995337737
2123,14468,2020-05-06,564.6443512264023,0,Поиск,43.53556487735977
1143,13488,2020-03-08,613.4853146944768,1,Контекстная реклама,657.0749650193895
270,12615,2020-01-17,622.9717885163279,0,Контекстная реклама,640.9479595222425
1614,13959,2020-04-06,572.2302108099879,1,Контекстная реклама,727.2086416230206
1503,13848,2020-03-30,581.0408158403593,0,Email рассылка,209.47959207982032
1393,13738,2020-03-23,568.2361228188445,0,Email рассылка,215.88193859057773
3132,15477,2020-07-06,550.1877096927835,0,ТВ,2249.061451536082
371,12716,2020-01-22,628.8952530167487,0,Поиск,37.11047469832512
2961,15306,2020-06-25,580.8345532944988,1,Контекстная реклама,712.5812593993519
1017,13362,2020-03-01,575.04194706149,0,Контекстная реклама,722.4286899954669
3679,16024,2020-08-07,556.3690826775075,0,Контекстная реклама,754.1725594482372
3024,15369,2020-06-29,594.7807910144809,1,Email рассылка,202.60960449275953
2725,15070,2020-06-11,573.1834618875746,1,Email рассылка,213.4082690562127
370,12715,2020-01-22,624.1594422887891,0,ТВ,1879.2027885560542
141,12486,2020-01-09,586.1939970683763,0,Поиск,41.38060029316237
3410,15755,2020-07-22,571.9862199362658,1,Контекстная реклама,727.6234261083481
2166,14511,2020-05-09,579.4982066136502,1,Контекстная реклама,714.8530487567946
2707,15052,2020-06-10,589.2495510954893,0,Контекстная реклама,698.2757631376682
869,13214,2020-02-21,583.6216758676808,0,Email рассылка,208.1891620661596
3477,15822,2020-07-26,565.7116611406287,0,Email рассылка,217.14416942968563
3788,16133,2020-08-14,562.4241521899496,1,ТВ,2187.879239050252
3779,16124,2020-08-13,577.5338297452383,1,Поиск,42.24661702547616
2444,14789,2020-05-25,597.4495909532434,1,Контекстная реклама,684.3356953794861
3771,16116,2020-08-13,582.0693266963658,1,Контекстная реклама,710.4821446161782
3241,15586,2020-07-12,547.6736086228648,0,Контекстная реклама,768.9548653411299
2207,14552,2020-05-11,584.4802850488024,0,Email рассылка,207.75985747559878
1592,13937,2020-04-05,569.400071248438,1,Email рассылка,215.299964375781
557,12902,2020-02-02,622.6670120340065,0,ТВ,1886.6649398299678
2503,14848,2020-05-29,578.6325884503012,0,Поиск,42.13674115496987
838,13183,2020-02-19,614.5286810529503,0,Контекстная реклама,655.3012422099844
2472,14817,2020-05-27,600.0954927474461,1,Контекстная реклама,679.8376623293416
2754,15099,2020-06-12,593.8051587329945,0,Контекстная реклама,690.5312301539093
3566,15911,2020-08-01,556.0535995487414,1,Email рассылка,221.9732002256293
176,12521,2020-01-11,628.8896591052714,0,Email рассылка,185.5551704473643
306,12651,2020-01-19,624.8348898682224,0,ТВ,1875.825550658888
3323,15668,2020-07-18,559.554474885088,1,Поиск,44.0445525114912
677,13022,2020-02-10,624.6316675899427,0,Контекстная реклама,638.1261650970973
1097,13442,2020-03-05,590.9447532705865,1,Контекстная реклама,695.3939194400031
22,12367,2020-01-02,599.4696808556034,0,Контекстная реклама,680.9015425454742
2463,14808,2020-05-26,579.8332237927157,1,Email рассылка,210.0833881036422
2885,15230,2020-06-20,575.0475159304356,0,Email рассылка,212.47624203478222
2476,14821,2020-05-27,565.7477376507767,1,ТВ,2171.2613117461165
2111,14456,2020-05-05,568.9824194699105,1,Поиск,43.10175805300895
3597,15942,2020-08-03,570.7529547691215,0,Контекстная реклама,729.7199768924935
1059,13404,2020-03-03,590.3929755152462,0,Контекстная реклама,696.3319416240814
226,12571,2020-01-14,585.8050403725094,0,Контекстная реклама,704.131431366734
3274,15619,2020-07-14,585.576454661546,1,Email рассылка,207.211772669227
110,12455,2020-01-07,614.5981047938511,0,Email рассылка,192.70094760307444
856,13201,2020-02-21,585.7504466455592,1,ТВ,2071.2477667722037
2787,15132,2020-06-14,563.8791419272632,1,Поиск,43.61208580727369
2818,15163,2020-06-16,589.825933588952,1,Контекстная реклама,697.2959128987817
2074,14419,2020-05-03,567.5427321251293,0,Контекстная реклама,735.1773553872802
1070,13415,2020-03-04,608.3095509284432,1,Контекстная реклама,665.8737634216466
2206,14551,2020-05-11,571.4486178697268,1,Email рассылка,214.27569106513658
3335,15680,2020-07-18,575.4076897697453,0,Email рассылка,212.29615511512736
930,13275,2020-02-25,585.6030000752666,0,ТВ,2071.984999623667
2671,15016,2020-06-07,570.9026725773851,0,Поиск,42.90973274226148
1804,14149,2020-04-17,577.6175487178472,1,Контекстная реклама,718.0501671796598
2877,15222,2020-06-20,569.6178029576722,1,Контекстная реклама,731.6497349719572
1690,14035,2020-04-11,565.4956364992383,0,Контекстная реклама,738.6574179512947
2803,15148,2020-06-15,599.061163456337,1,Email рассылка,200.4694182718315
1199,13544,2020-03-11,593.6207851933337,1,Email рассылка,203.18960740333313
1045,13390,2020-03-02,619.2151744711118,1,ТВ,1903.9241276444411
3266,15611,2020-07-14,545.5550821320315,1,Поиск,45.444491786796846
3757,16102,2020-08-12,578.5805189966457,0,Контекстная реклама,716.4131177057025
1648,13993,2020-04-08,583.9115564383019,0,Контекстная реклама,707.3503540548869
907,13252,2020-02-23,619.4576641575646,0,Контекстная реклама,646.9219709321401
1270,13615,2020-03-15,571.214445751247,1,Email рассылка,214.39277712437647
1683,14028,2020-04-10,571.4453821060076,1,Email рассылка,214.27730894699621
939,13284,2020-02-25,597.8616668591103,0,ТВ,2010.6916657044487
1275,13620,2020-03-16,577.4541670475328,1,Поиск,42.25458329524672
808,13153,2020-02-18,589.4211533047894,0,Контекстная реклама,697.9840393818579
1429,13774,2020-03-25,601.713357327965,1,Контекстная реклама,677.0872925424595
3107,15452,2020-07-04,593.9255569948642,1,Контекстная реклама,690.3265531087308
2303,14648,2020-05-17,562.8451746096335,0,Email рассылка,218.57741269518323
1876,14221,2020-04-21,589.8648552955178,0,Email рассылка,205.06757235224106
1196,13541,2020-03-11,611.6297303431636,1,ТВ,1941.8513482841818
233,12578,2020-01-14,613.5165166437992,0,Поиск,38.648348335620085
1718,14063,2020-04-12,607.2466393368887,0,Контекстная реклама,667.6807131272891
1886,14231,2020-04-22,562.7213920020997,1,Контекстная реклама,743.3736335964304
2944,15289,2020-06-24,560.9334093252692,0,Контекстная реклама,746.4132041470425
67,12412,2020-01-05,615.4831219212026,0,Email рассылка,192.25843903939872
2507,14852,2020-05-29,575.0217657739358,1,Email рассылка,212.4891171130321
2779,15124,2020-06-14,557.3117232427251,1,ТВ,2213.4413837863744
546,12891,2020-02-01,585.1572175984205,1,Поиск,41.48427824015795
56,12401,2020-01-04,597.7302916591256,0,Контекстная реклама,683.8585041794865
1773,14118,2020-04-15,588.1760741125693,1,Контекстная реклама,700.1006740086323
3320,15665,2020-07-17,565.5751086067128,0,Контекстная реклама,738.5223153685881
2528,14873,2020-05-30,569.679942495304,0,Email рассылка,215.160028752348
2470,14815,2020-05-27,576.1834061914305,1,Email рассылка,211.90829690428475
3407,15752,2020-07-22,580.9424763135312,1,ТВ,2095.287618432344
3755,16100,2020-08-12,543.1509824404924,0,Поиск,45.68490175595076
754,13099,2020-02-14,622.9785302444568,0,Контекстная реклама,640.9364985844234
2917,15262,2020-06-22,572.0431672943279,0,Контекстная реклама,727.5266155996426
1512,13857,2020-03-30,573.9082889411548,0,Контекстная реклама,724.3559088000368
1078,13423,2020-03-04,589.1525870209285,0,Email рассылка,205.42370648953573
2176,14521,2020-05-09,569.0227854406241,1,Email рассылка,215.4886072796879
2859,15204,2020-06-19,570.4994550635648,1,ТВ,2147.502724682176
2943,15288,2020-06-24,586.5257118815418,1,Поиск,41.34742881184582
104,12449,2020-01-07,621.8096381520138,0,Контекстная реклама,642.9236151415764
1378,13723,2020-03-22,574.2917829142943,0,Контекстная реклама,723.7039690456995
2691,15036,2020-06-09,564.5433015791539,1,Контекстная реклама,740.2763873154383
1827,14172,2020-04-18,577.2828970430542,0,Email рассылка,211.35855147847292
3286,15631,2020-07-15,574.2874839424176,1,Email рассылка,212.85625802879122
3803,16148,2020-08-15,543.9077371006729,1,ТВ,2280.4613144966356
1659,14004,2020-04-09,588.981575151282,0,Поиск,41.10184248487181
330,12675,2020-01-20,591.4311515810596,0,Контекстная реклама,694.5670423121987
1300,13645,2020-03-17,585.471118875588,0,Контекстная реклама,704.6990979115004
1398,13743,2020-03-24,593.3686150237133,1,Контекстная реклама,691.2733544596874
2,12347,2020-01-01,587.4540868802367,0,Email рассылка,206.2729565598817
3142,15487,2020-07-06,572.7105985127716,0,Email рассылка,213.64470074361418
3625,15970,2020-08-04,588.4302277230345,0,ТВ,2057.848861384827
2466,14811,2020-05-26,600.9494447892037,1,Поиск,39.90505552107964
2566,14911,2020-06-01,568.4879940083847,1,Контекстная реклама,733.570410185746
36,12381,2020-01-03,625.245265881518,0,Контекстная реклама,637.0830480014195
989,13334,2020-02-28,579.3254077792956,1,Контекстная реклама,715.1468067751974
2212,14557,2020-05-11,592.9372226727565,0,Email рассылка,203.53138866362173
2425,14770,2020-05-24,585.9260096472206,0,Email рассылка,207.0369951763897
1567,13912,2020-04-03,581.8049279041761,0,ТВ,2090.9753604791194
2462,14807,2020-05-26,603.0491510800241,0,Поиск,39.69508489199759
2297,14642,2020-05-17,586.7395207020916,0,Контекстная реклама,702.5428148064443
446,12791,2020-01-27,623.5260255970497,0,Контекстная реклама,640.0057564850155
2077,14422,2020-05-03,573.4480408687275,0,Контекстная реклама,725.1383305231633
2631,14976,2020-06-05,585.7123629997934,0,Email рассылка,207.1438185001033
3531,15876,2020-07-29,586.0220695884814,1,Email рассылка,206.9889652057593
1372,13717,2020-03-22,582.1029796414016,0,ТВ,2089.4851017929923
559,12904,2020-02-02,606.4711080122571,0,Поиск,39.35288919877429
2872,15217,2020-06-20,554.4090319417891,1,Контекстная реклама,757.5046456989586
2994,15339,2020-06-26,548.5649427748875,1,Контекстная реклама,767.4395972826912
1315,13660,2020-03-18,612.0830428436991,0,Контекстная реклама,659.4588271657115
2517,14862,2020-05-29,589.1339236967684,0,Email рассылка,205.4330381516158
1575,13920,2020-04-04,572.8516004262622,0,Email рассылка,213.57419978686895
445,12790,2020-01-27,614.9527698058193,0,ТВ,1925.2361509709035
2683,15028,2020-06-08,574.5221307967485,0,Поиск,42.54778692032515
565,12910,2020-02-03,585.232456076079,0,Контекстная реклама,705.1048246706658
2464,14809,2020-05-26,601.5071959054959,1,Контекстная реклама,677.437766960657
1089,13434,2020-03-05,601.6054205726459,1,Контекстная реклама,677.2707850265019
453,12798,2020-01-27,613.9036960624569,0,Email рассылка,193.04815196877152
3027,15372,2020-06-29,559.2043496537907,1,Email рассылка,220.39782517310465
3281,15626,2020-07-15,569.0499206025747,1,ТВ,2154.7503969871264
3004,15349,2020-06-27,562.7341059566054,1,Поиск,43.726589404339464
1304,13649,2020-03-18,573.9042874465094,0,Контекстная реклама,724.362711340934
388,12733,2020-01-23,589.771553849686,0,Контекстная реклама,697.3883584555338
2600,14945,2020-06-03,583.8955759170058,0,Контекстная реклама,707.3775209410902
3443,15788,2020-07-24,571.0794883914529,0,Email рассылка,214.46025580427357
3303,15648,2020-07-16,583.0370050027842,1,Email рассылка,208.4814974986079
2450,14795,2020-05-25,568.0874397231626,1,ТВ,2159.5628013841874
2965,15310,2020-06-25,594.8782768850183,1,Поиск,40.51217231149816
780,13125,2020-02-16,610.6624904093529,0,Контекстная реклама,661.8737663041001
897,13242,2020-02-23,602.143870118065,0,Контекстная реклама,676.3554207992895
3238,15583,2020-07-12,572.3968628172108,1,Контекстная реклама,726.9253332107414
98,12443,2020-01-06,621.0884862243929,0,Email рассылка,189.45575688780352
2812,15157,2020-06-16,597.3387010300173,0,Email рассылка,201.3306494849913
3036,15381,2020-06-29,592.3292584348276,0,ТВ,2038.3537078258619
3741,16086,2020-08-11,564.6948989878817,0,Поиск,43.530510101211824
756,13101,2020-02-15,619.2694423465964,0,Контекстная реклама,647.241948010786
745,13090,2020-02-14,604.1362637105399,1,Контекстная реклама,672.9683516920823
985,13330,2020-02-28,615.826162455492,1,Контекстная реклама,653.0955238256637
810,13155,2020-02-18,609.3669115029448,1,Email рассылка,195.31654424852758
2171,14516,2020-05-09,562.2838657399216,1,Email рассылка,218.85806713003922
3560,15905,2020-07-31,560.9209511106083,1,ТВ,2195.3952444469587
2939,15284,2020-06-23,573.8277155126702,0,Поиск,42.61722844873297
3006,15351,2020-06-27,565.8832749781288,0,Контекстная реклама,737.998432537181
3721,16066,2020-08-10,545.9633988459477,0,Контекстная реклама,771.8622219618888
3222,15567,2020-07-11,547.9957717998981,0,Контекстная реклама,768.4071879401732
952,13297,2020-02-26,598.0613819351688,0,Email рассылка,200.96930903241557
197,12542,2020-01-12,600.1065728159931,0,Email рассылка,199.94671359200345
1757,14102,2020-04-14,602.5762495546635,0,ТВ,1987.1187522266828
902,13247,2020-02-23,616.3947324889775,1,Поиск,38.36052675110225
1256,13601,2020-03-14,595.2552046958078,0,Контекстная реклама,688.0661520171267
3295,15640,2020-07-16,582.9205274612143,0,Контекстная реклама,709.0351033159355
1118,13463,2020-03-06,571.3674528978922,1,Контекстная реклама,728.6753300735832
2584,14929,2020-06-02,587.7926794109146,0,Email рассылка,206.1036602945427
228,12573,2020-01-14,605.448338314983,0,Email рассылка,197.27583084250855
1934,14279,2020-04-25,591.4653835621432,1,ТВ,2042.6730821892838
2008,14353,2020-04-29,603.4161906900945,0,Поиск,39.65838093099056
874,13219,2020-02-22,581.0473909986322,1,Контекстная реклама,712.2194353023252
1383,13728,2020-03-23,613.5522266075591,0,Контекстная реклама,656.9612147671496
1115,13460,2020-03-06,606.3453986116598,0,Контекстная реклама,669.2128223601784
3198,15543,2020-07-10,587.5879980938212,0,Email рассылка,206.2060009530894
2080,14425,2020-05-03,573.3555190733821,1,Email рассылка,213.32224046330896
2431,14776,2020-05-25,563.1803140850608,0,ТВ,2184.098429574696
2567,14912,2020-06-01,576.5283910075923,0,Поиск,42.34716089924077
2005,14350,2020-04-29,581.2185468218897,0,Контекстная реклама,711.9284704027875
